OtsuT,KittlerT,LloydT,SungT,RidlerT,HuangT,RameshT,Li1T,Li2T,BrinkT,KapurT,SahooT,ShanbhagT,YenT,TsaiT
0.476471,0.841176,0.371319,0.794118,0.476344,0.868627,0.715686,0.281297,0.394118,0.696078,0.860784,0.871339,0.856863,0.884314,0.676471
0.476471,0.821569,0.364229,0.786275,0.476313,0.864706,0.680392,0.280469,0.390196,0.680392,0.84902,0.849299,0.841176,0.868627,0.660784
0.476471,0.805882,0.355529,0.77451,0.478173,0.841176,0.656863,0.279532,0.390196,0.660784,0.821569,0.844521,0.841176,0.860784,0.64902
0.5,0.770588,0.340651,0.75098,0.505625,0.809804,0.613725,0.280494,0.394118,0.62549,0.798039,0.813518,0.817647,0.829412,0.629412
0.554902,0.75098,0.332964,0.743137,0.558196,0.805882,0.594118,0.281884,0.401961,0.609804,0.782353,0.801278,0.801961,0.817647,0.621569
0.586275,0.735294,0.328507,0.727451,0.586034,0.790196,0.582353,0.284531,0.413725,0.594118,0.762745,0.786718,0.794118,0.801961,0.613725
0.598039,0.719608,0.318644,0.711765,0.611747,0.762745,0.570588,0.286809,0.445098,0.590196,0.747059,0.774212,0.778431,0.790196,0.605882
0.605882,0.7,0.313102,0.7,0.614933,0.754902,0.562745,0.293966,0.488235,0.582353,0.735294,0.759031,0.766667,0.77451,0.605882
0.605882,0.684314,0.305479,0.696078,0.611286,0.762745,0.547059,0.308709,0.523529,0.582353,0.719608,0.747363,0.75098,0.762745,0.601961
0.601961,0.668627,0.301903,0.684314,0.602329,0.743137,0.547059,0.337816,0.543137,0.578431,0.703922,0.734121,0.739216,0.75098,0.605882
0.590196,0.652941,0.292612,0.672549,0.598677,0.731373,0.539216,0.469033,0.55098,0.566667,0.688235,0.722837,0.723529,0.739216,0.601961
0.590196,0.637255,0.286169,0.660784,0.590222,0.711765,0.531373,0.49735,0.547059,0.570588,0.676471,0.707786,0.711765,0.723529,0.609804
0.484314,0.786275,0.348088,0.766667,0.488349,0.82549,0.633333,0.279187,0.394118,0.641176,0.813725,0.829221,0.833333,0.845098,0.637255
0.582353,0.621569,0.281912,0.652941,0.584385,0.711765,0.531373,0.502244,0.539216,0.566667,0.668627,0.69567,0.7,0.711765,0.613725
0.731373,0.892157,0.642938,0.82549,0.732518,0.798039,0.441176,0.714769,0.719608,0.707843,0.880392,0.877097,0.417647,0.892157,0.711765
0.696078,0.868627,0.594484,0.794118,0.69508,0.707843,0.64902,0.671275,0.680392,0.707843,0.860784,0.853394,0.405882,0.868627,0.676471
0.660784,0.84902,0.55258,0.766667,0.661457,0.621569,0.629412,0.631982,0.645098,0.696078,0.841176,0.834697,0.362745,0.84902,0.64902
0.629412,0.829412,0.51497,0.743137,0.631809,0.684314,0.613725,0.596255,0.609804,0.688235,0.82549,0.81556,0.331373,0.829412,0.62549
0.605882,0.809804,0.481639,0.715686,0.604766,0.586275,0.594118,0.563407,0.578431,0.668627,0.809804,0.803928,0.296078,0.817647,0.601961
0.558824,0.77451,0.424865,0.672549,0.557768,0.496078,0.554902,0.505035,0.527451,0.645098,0.770588,0.776193,0.245098,0.790196,0.570588
0.535294,0.754902,0.401103,0.652941,0.537035,0.535294,0.539216,0.479456,0.503922,0.629412,0.754902,0.75457,0.221569,0.766667,0.554902
0.519608,0.739216,0.379844,0.633333,0.518875,0.558824,0.523529,0.455973,0.484314,0.621569,0.747059,0.740903,0.201961,0.75098,0.543137
0.5,0.719608,0.360616,0.613725,0.501556,0.586275,0.511765,0.434885,0.468627,0.605882,0.731373,0.725697,0.186275,0.735294,0.535294
0.484314,0.703922,0.343425,0.594118,0.485991,0.409804,0.496078,0.415029,0.44902,0.598039,0.719608,0.720584,0.17451,0.731373,0.531373
0.472549,0.684314,0.327601,0.578431,0.471525,0.42549,0.484314,0.396462,0.433333,0.582353,0.703922,0.705949,0.158824,0.715686,0.523529
0.456863,0.668627,0.313254,0.558824,0.458519,0.405882,0.464706,0.379941,0.421569,0.570588,0.688235,0.691368,0.158824,0.7,0.515686
0.445098,0.652941,0.300635,0.547059,0.446267,0.37451,0.460784,0.364696,0.405882,0.562745,0.680392,0.682036,0.15098,0.692157,0.511765
0.433333,0.637255,0.288583,0.531373,0.43446,0.362745,0.445098,0.350133,0.394118,0.55098,0.660784,0.664923,0.139216,0.672549,0.507843
0.578431,0.790196,0.451597,0.696078,0.580079,0.629412,0.57451,0.532877,0.55098,0.656863,0.790196,0.785266,0.272549,0.798039,0.586275
0.421569,0.621569,0.277893,0.515686,0.423464,0.315686,0.437255,0.337468,0.382353,0.539216,0.652941,0.657291,0.162745,0.664706,0.507843
0.715686,0.809804,0.524778,0.778431,0.716898,0.739216,0.609804,0.669963,0.684314,0.62549,0.794118,0.791609,0.507843,0.813725,0.703922
0.684314,0.77451,0.476176,0.747059,0.683784,0.680392,0.590196,0.630445,0.652941,0.609804,0.758824,0.752561,0.456863,0.778431,0.676471
0.652941,0.739216,0.430519,0.715686,0.653953,0.660784,0.57451,0.59841,0.62549,0.586275,0.743137,0.72789,0.42549,0.758824,0.656863
0.62549,0.703922,0.390782,0.684314,0.627422,0.64902,0.547059,0.575134,0.598039,0.547059,0.715686,0.705688,0.405882,0.715686,0.656863
0.605882,0.672549,0.356677,0.660784,0.605504,0.590196,0.57451,0.548571,0.57451,0.590196,0.696078,0.691144,0.401961,0.7,0.652941
0.562745,0.605882,0.301555,0.613725,0.56695,0.539216,0.558824,0.500909,0.531373,0.582353,0.645098,0.64079,0.405882,0.64902,0.641176
0.547059,0.57451,0.27819,0.594118,0.548527,0.472549,0.55098,0.480931,0.511765,0.566667,0.621569,0.624119,0.401961,0.633333,0.633333
0.531373,0.547059,0.257001,0.570588,0.532934,0.503922,0.543137,0.461246,0.492157,0.558824,0.598039,0.608273,0.398039,0.617647,0.62549
0.519608,0.511765,0.237804,0.554902,0.519649,0.468627,0.539216,0.443478,0.480392,0.543137,0.578431,0.59272,0.382353,0.601961,0.617647
0.507843,0.488235,0.21915,0.535294,0.508166,0.441176,0.535294,0.426947,0.460784,0.539216,0.566667,0.575752,0.378431,0.586275,0.609804
0.496078,0.460784,0.20243,0.523529,0.496563,0.421569,0.543137,0.410942,0.452941,0.527451,0.55098,0.564215,0.370588,0.57451,0.601961
0.484314,0.429412,0.191376,0.507843,0.48624,0.386275,0.543137,0.398512,0.441176,0.511765,0.535294,0.554483,0.37451,0.566667,0.594118
0.472549,0.401961,0.174438,0.488235,0.477223,0.354902,0.535294,0.386286,0.429412,0.496078,0.527451,0.539573,0.382353,0.55098,0.586275
0.468627,0.37451,0.162759,0.484314,0.468744,0.366667,0.539216,0.373446,0.417647,0.488235,0.519608,0.52315,0.394118,0.535294,0.582353
0.582353,0.637255,0.328255,0.637255,0.58367,0.562745,0.566667,0.524478,0.55098,0.590196,0.668627,0.664408,0.405882,0.672549,0.64902
0.460784,0.35098,0.148997,0.476471,0.461741,0.331373,0.539216,0.363083,0.413725,0.492157,0.511765,0.521624,0.409804,0.535294,0.570588
0.794118,0.97451,0.176087,0.880392,0.799684,0.931373,0.445098,0.77107,0.77451,0.519608,0.617647,0.628791,0.464706,0.633333,0.743137
0.77451,0.970588,0.015686,0.868627,0.779958,0.943137,0.507843,0.747335,0.75098,0.519608,0.578431,0.590694,0.413725,0.594118,0.715686
0.758824,0.966667,0.007843,0.856863,0.760528,0.907843,0.503922,0.724116,0.731373,0.503922,0.55098,0.553248,0.390196,0.558824,0.688235
0.739216,0.962745,0.007843,0.841176,0.743937,0.888235,0.488235,0.700621,0.715686,0.480392,0.492157,0.492157,0.354902,0.492157,0.664706
0.723529,0.954902,0.726219,0.829412,0.726219,0.872549,0.476471,0.684682,0.696078,0.464706,0.476471,0.483019,0.347059,0.484314,0.641176
0.7,0.947059,0.773933,0.805882,0.695435,0.876471,0.468627,0.649744,0.668627,0.42549,0.421569,0.437423,0.307843,0.421569,0.605882
0.688235,0.939216,0.765928,0.798039,0.683728,0.84902,0.464706,0.633612,0.652941,0.413725,0.409804,0.425311,0.303922,0.409804,0.586275
0.676471,0.935294,0.757751,0.786275,0.672371,0.876471,0.464706,0.618445,0.641176,0.401961,0.394118,0.414328,0.307843,0.386275,0.570588
0.664706,0.927451,0.74991,0.77451,0.663646,0.84902,0.468627,0.603846,0.629412,0.390196,0.378431,0.412661,0.3,0.366667,0.558824
0.656863,0.923529,0.74243,0.766667,0.651433,0.805882,0.460784,0.591702,0.617647,0.378431,0.370588,0.408072,0.272549,0.366667,0.547059
0.645098,0.915686,0.734716,0.754902,0.644126,0.829412,0.452941,0.57985,0.605882,0.370588,0.354902,0.397621,0.272549,0.35098,0.535294
0.637255,0.911765,0.727659,0.747059,0.636105,0.798039,0.456863,0.568062,0.598039,0.370588,0.370588,0.387028,0.284314,0.319608,0.523529
0.629412,0.903922,0.721652,0.735294,0.628018,0.817647,0.44902,0.556743,0.590196,0.362745,0.362745,0.388044,0.288235,0.315686,0.511765
0.621569,0.896078,0.714319,0.727451,0.620009,0.794118,0.472549,0.547185,0.578431,0.35098,0.347059,0.383288,0.256863,0.319608,0.503922
0.711765,0.95098,0.780972,0.817647,0.706898,0.864706,0.472549,0.665389,0.680392,0.445098,0.44902,0.458673,0.327451,0.44902,0.621569
0.613725,0.888235,0.706257,0.715686,0.612509,0.762745,0.480392,0.536698,0.570588,0.358824,0.347059,0.375804,0.252941,0.315686,0.492157
0.696078,0.786275,0.633587,0.766667,0.696489,0.707843,0.496078,0.679123,0.684314,0.664706,0.743137,0.742128,0.229412,0.743137,0.743137
0.652941,0.75098,0.584143,0.731373,0.656186,0.727451,0.507843,0.634202,0.641176,0.64902,0.703922,0.7031,0.331373,0.703922,0.715686
0.617647,0.715686,0.544625,0.7,0.619162,0.703922,0.511765,0.592681,0.601961,0.629412,0.672549,0.671693,0.311765,0.668627,0.688235
0.586275,0.684314,0.505196,0.668627,0.586852,0.664706,0.511765,0.556433,0.566667,0.609804,0.64902,0.647751,0.288235,0.633333,0.664706
0.554902,0.652941,0.473748,0.641176,0.560245,0.601961,0.503922,0.523639,0.539216,0.586275,0.621569,0.620155,0.268627,0.598039,0.641176
0.503922,0.590196,0.415576,0.590196,0.505721,0.535294,0.480392,0.464907,0.484314,0.543137,0.558824,0.558442,0.241176,0.558824,0.601961
0.484314,0.566667,0.391837,0.566667,0.484918,0.519608,0.464706,0.438929,0.460784,0.527451,0.535294,0.534903,0.229412,0.531373,0.582353
0.464706,0.539216,0.366482,0.547059,0.466587,0.484314,0.452941,0.416036,0.437255,0.511765,0.511765,0.511564,0.221569,0.507843,0.562745
0.445098,0.515686,0.348389,0.527451,0.446502,0.441176,0.441176,0.395299,0.417647,0.496078,0.496078,0.495662,0.213725,0.488235,0.547059
0.429412,0.492157,0.326811,0.507843,0.43021,0.394118,0.433333,0.375535,0.401961,0.480392,0.480392,0.479752,0.209804,0.468627,0.531373
0.413725,0.468627,0.308823,0.492157,0.414773,0.413725,0.421569,0.357307,0.386275,0.464706,0.460784,0.46035,0.205882,0.452941,0.515686
0.398039,0.44902,0.292498,0.476471,0.401531,0.590196,0.413725,0.341461,0.370588,0.452941,0.441176,0.440954,0.201961,0.437255,0.5
0.386275,0.429412,0.277399,0.460784,0.387585,0.562745,0.409804,0.327761,0.358824,0.441176,0.42549,0.425048,0.205882,0.417647,0.484314
0.37451,0.409804,0.263761,0.445098,0.375537,0.547059,0.401961,0.3132,0.347059,0.433333,0.413725,0.413036,0.205882,0.401961,0.468627
0.531373,0.621569,0.441372,0.613725,0.531113,0.519608,0.492157,0.492602,0.507843,0.566667,0.590196,0.589265,0.252941,0.586275,0.621569
0.362745,0.390196,0.250292,0.433333,0.3641,0.543137,0.394118,0.300705,0.335294,0.421569,0.398039,0.397801,0.484314,0.394118,0.456863
0.707843,0.986275,0.565103,0.82549,0.709055,0.966667,0.660784,0.63919,0.680392,0.778431,0.892157,0.877052,0.539216,0.892157,0.731373
0.676471,0.982353,0.521169,0.798039,0.67794,0.970588,0.617647,0.627048,0.64902,0.770588,0.868627,0.860349,0.480392,0.868627,0.743137
0.660784,0.982353,0.49673,0.770588,0.660127,0.954902,0.645098,0.590879,0.617647,0.739216,0.852941,0.835295,0.433333,0.852941,0.743137
0.633333,0.97451,0.463544,0.9,0.638923,0.95098,0.637255,0.564466,0.594118,0.719608,0.833333,0.815043,0.386275,0.833333,0.719608
0.621569,0.978431,0.438307,0.888235,0.622097,0.943137,0.62549,0.541123,0.582353,0.77451,0.805882,0.796589,0.343137,0.805882,0.743137
0.594118,0.962745,0.396641,0.864706,0.595617,0.931373,0.660784,0.508161,0.539216,0.747059,0.770588,0.760963,0.272549,0.770588,0.778431
0.582353,0.970588,0.401812,0.864706,0.766812,0.923529,0.641176,0.488773,0.531373,0.727451,0.758824,0.748534,0.252941,0.758824,0.762745
0.57451,0.958824,0.388085,0.856863,0.757784,0.919608,0.62549,0.472403,0.519608,0.747059,0.743137,0.732722,0.237255,0.743137,0.747059
0.566667,0.954902,0.37397,0.84902,0.748173,0.911765,0.609804,0.458056,0.503922,0.727451,0.723529,0.712816,0.221569,0.723529,0.727451
0.558824,0.962745,0.363729,0.841176,0.739916,0.907843,0.601961,0.713399,0.492157,0.711765,0.707843,0.69791,0.201961,0.707843,0.711765
0.55098,0.958824,0.351677,0.833333,0.732024,0.9,0.598039,0.703702,0.492157,0.696078,0.696078,0.67612,0.182353,0.696078,0.696078
0.539216,0.943137,0.350838,0.829412,0.725394,0.896078,0.578431,0.694325,0.484314,0.680392,0.672549,0.663249,0.162745,0.672549,0.680392
0.535294,0.954902,0.339616,0.821569,0.719524,0.903922,0.558824,0.686557,0.476471,0.668627,0.668627,0.648635,0.147059,0.668627,0.668627
0.55098,0.935294,0.33223,0.813725,0.712719,0.884314,0.609804,0.678206,0.472549,0.652941,0.645098,0.635653,0.131373,0.645098,0.652941
0.605882,0.966667,0.415636,0.876471,0.605831,0.935294,0.680392,0.516995,0.562745,0.766667,0.786275,0.776981,0.303922,0.786275,0.766667
0.703922,0.95098,0.321024,0.805882,0.705811,0.876471,0.684314,0.66945,0.456863,0.637255,0.633333,0.623563,0.119608,0.633333,0.637255
0.456863,0.064706,0.303584,0.001961,0.462626,0.456863,0.856863,0.272724,0.382353,0.801961,0.896078,0.910824,0.919608,0.919608,0.727451
0.456863,0.037255,0.296738,0.001961,0.455639,0.452941,0.833333,0.269384,0.37451,0.762745,0.884314,0.884184,0.907843,0.9,0.692157
0.44902,0.021569,0.289796,0.001961,0.448831,0.44902,0.801961,0.266096,0.37451,0.731373,0.860784,0.874915,0.896078,0.892157,0.664706
0.441176,0.013725,0.28275,0.021569,0.442781,0.441176,0.77451,0.262837,0.366667,0.703922,0.84902,0.862151,0.880392,0.888235,0.641176
0.437255,0.009804,0.276622,0.045098,0.435516,0.433333,0.754902,0.259668,0.362745,0.680392,0.821569,0.84315,0.872549,0.864706,0.621569
0.421569,0.005882,0.260869,0.041176,0.423337,0.421569,0.715686,0.253484,0.354902,0.645098,0.801961,0.820504,0.84902,0.852941,0.598039
0.421569,0.005882,0.253526,0.041176,0.420848,0.417647,0.680392,0.250458,0.35098,0.629412,0.786275,0.806087,0.833333,0.841176,0.590196
0.421569,0.005882,0.246159,0.578431,0.427227,0.37451,0.668627,0.247521,0.347059,0.621569,0.770588,0.791601,0.821569,0.82549,0.590196
0.429412,0.005882,0.238806,0.562745,0.434518,0.347059,0.652941,0.244594,0.343137,0.598039,0.754902,0.777273,0.809804,0.813725,0.582353
0.433333,0.005882,0.231765,0.558824,0.44145,0.339216,0.633333,0.24176,0.339216,0.586275,0.739216,0.763272,0.798039,0.801961,0.582353
0.437255,0.005882,0.225396,0.543137,0.445473,0.3,0.62549,0.238957,0.343137,0.582353,0.723529,0.749616,0.786275,0.790196,0.57451
0.445098,0.005882,0.216612,0.543137,0.446679,0.280392,0.601961,0.236251,0.35098,0.562745,0.707843,0.736287,0.77451,0.778431,0.570588
0.437255,0.005882,0.209471,0.535294,0.44573,0.260784,0.605882,0.233817,0.366667,0.554902,0.696078,0.723523,0.762745,0.766667,0.570588
0.441176,0.005882,0.202347,0.527451,0.442746,0.245098,0.578431,0.231881,0.370588,0.543137,0.680392,0.711905,0.75098,0.758824,0.562745
0.429412,0.005882,0.268197,0.045098,0.429897,0.429412,0.735294,0.256552,0.358824,0.664706,0.817647,0.834921,0.860784,0.864706,0.609804
0.437255,0.005882,0.195939,0.515686,0.441688,0.245098,0.57451,0.232143,0.37451,0.531373,0.668627,0.700787,0.739216,0.747059,0.558824
0.715686,0.994118,0.573081,0.82549,0.716604,0.943137,0.645098,0.676531,0.696078,0.731373,0.907843,0.911883,0.519608,0.935294,0.731373
0.696078,0.994118,0.525062,0.798039,0.69498,0.931373,0.617647,0.644004,0.660784,0.770588,0.892157,0.898877,0.464706,0.923529,0.684314
0.668627,0.994118,0.493418,0.770588,0.667487,0.911765,0.645098,0.606579,0.62549,0.739216,0.880392,0.881148,0.417647,0.907843,0.680392
0.645098,0.994118,0.461758,0.747059,0.64671,0.9,0.641176,0.574239,0.601961,0.731373,0.860784,0.866022,0.382353,0.896078,0.707843
0.629412,0.994118,0.432727,0.723529,0.62929,0.888235,0.629412,0.545327,0.586275,0.731373,0.84902,0.85115,0.347059,0.884314,0.7
0.598039,0.994118,0.39275,0.684314,0.599088,0.864706,0.62549,0.515412,0.55098,0.743137,0.821569,0.828261,0.296078,0.860784,0.747059
0.586275,0.994118,0.373467,0.668627,0.585677,0.852941,0.598039,0.49522,0.539216,0.727451,0.805882,0.808763,0.276471,0.84902,0.77451
0.578431,0.994118,0.365785,0.652941,0.577934,0.841176,0.605882,0.477393,0.523529,0.707843,0.794118,0.800541,0.256863,0.837255,0.778431
0.566667,0.994118,0.362766,0.645098,0.568127,0.833333,0.582353,0.465619,0.511765,0.715686,0.782353,0.801797,0.241176,0.829412,0.782353
0.562745,0.994118,0.348198,0.62549,0.562696,0.833333,0.562745,0.453933,0.503922,0.707843,0.770588,0.788743,0.217647,0.817647,0.770588
0.554902,0.994118,0.336262,0.609804,0.554373,0.82549,0.582353,0.440929,0.492157,0.696078,0.758824,0.776334,0.198039,0.805882,0.758824
0.547059,0.994118,0.324517,0.598039,0.546406,0.817647,0.75098,0.428417,0.488235,0.727451,0.747059,0.76328,0.178431,0.794118,0.747059
0.543137,0.994118,0.331631,0.990196,0.542897,0.790196,0.739216,0.417932,0.480392,0.711765,0.735294,0.753726,0.158824,0.786275,0.735294
0.535294,0.994118,0.320197,0.990196,0.779585,0.778431,0.727451,0.411227,0.472549,0.7,0.723529,0.741317,0.147059,0.77451,0.723529
0.613725,0.994118,0.411522,0.703922,0.61226,0.888235,0.613725,0.537826,0.566667,0.754902,0.833333,0.841905,0.319608,0.872549,0.723529
0.535294,0.994118,0.311051,0.990196,0.775202,0.876471,0.715686,0.401502,0.468627,0.688235,0.711765,0.728908,0.131373,0.762745,0.711765
0.456863,0.064706,0.33513,0.001961,0.462745,0.456863,0.821569,0.272796,0.382353,0.778431,0.892157,0.898204,0.911765,0.911765,0.727451
0.452941,0.037255,0.327473,0.001961,0.456223,0.452941,0.790196,0.269452,0.37451,0.739216,0.868627,0.881952,0.9,0.892157,0.696078
0.44902,0.021569,0.319484,0.045098,0.448971,0.44902,0.747059,0.266176,0.37451,0.711765,0.84902,0.86924,0.888235,0.884314,0.668627
0.437255,0.013725,0.311428,0.045098,0.442393,0.437255,0.719608,0.262923,0.366667,0.688235,0.829412,0.857864,0.868627,0.868627,0.645098
0.437255,0.009804,0.303324,0.064706,0.435717,0.433333,0.684314,0.259763,0.358824,0.664706,0.821569,0.839594,0.868627,0.860784,0.62549
0.42549,0.005882,0.286775,0.637255,0.424088,0.421569,0.645098,0.253604,0.354902,0.633333,0.782353,0.807514,0.841176,0.829412,0.605882
0.421569,0.005882,0.278344,0.629412,0.423093,0.394118,0.633333,0.250587,0.35098,0.617647,0.766667,0.793728,0.82549,0.817647,0.598039
0.433333,0.005882,0.269933,0.617647,0.434625,0.370588,0.617647,0.247653,0.347059,0.601961,0.75098,0.778213,0.813725,0.801961,0.598039
0.456863,0.005882,0.261497,0.609804,0.465409,0.358824,0.586275,0.244732,0.343137,0.590196,0.735294,0.763467,0.798039,0.790196,0.594118
0.468627,0.005882,0.25314,0.598039,0.474051,0.315686,0.578431,0.241908,0.339216,0.582353,0.715686,0.748409,0.786275,0.77451,0.590196
0.476471,0.005882,0.244905,0.590196,0.478292,0.292157,0.562745,0.239105,0.358824,0.566667,0.7,0.734699,0.77451,0.762745,0.590196
0.472549,0.005882,0.237209,0.57451,0.477233,0.276471,0.558824,0.236445,0.386275,0.562745,0.684314,0.72055,0.762745,0.75098,0.582353
0.472549,0.005882,0.22812,0.578431,0.473887,0.256863,0.55098,0.234138,0.401961,0.554902,0.672549,0.707484,0.75098,0.739216,0.582353
0.468627,0.005882,0.220164,0.566667,0.473048,0.743137,0.539216,0.232554,0.405882,0.543137,0.656863,0.693045,0.739216,0.723529,0.57451
0.429412,0.005882,0.295069,0.056863,0.429405,0.429412,0.664706,0.256653,0.354902,0.64902,0.801961,0.824434,0.852941,0.845098,0.613725
0.468627,0.005882,0.213432,0.562745,0.473118,0.711765,0.539216,0.237733,0.409804,0.531373,0.641176,0.680108,0.727451,0.711765,0.570588
0.82549,0.845098,0.775874,0.84902,0.830793,0.880392,0.586275,0.8295,0.82549,0.676471,0.813725,0.823576,0.731373,0.82549,0.837255
0.798039,0.813725,0.738925,0.82549,0.799735,0.868627,0.527451,0.796458,0.794118,0.645098,0.786275,0.784524,0.692157,0.786275,0.813725
0.770588,0.786275,0.703472,0.801961,0.774602,0.837255,0.480392,0.770638,0.766667,0.613725,0.758824,0.757837,0.645098,0.758824,0.786275
0.743137,0.758824,0.669688,0.778431,0.747569,0.821569,0.433333,0.739339,0.739216,0.590196,0.743137,0.741034,0.613725,0.743137,0.762745
0.715686,0.735294,0.639113,0.754902,0.719977,0.798039,0.42549,0.712612,0.711765,0.570588,0.715686,0.718817,0.57451,0.723529,0.735294
0.668627,0.680392,0.579918,0.711765,0.673299,0.762745,0.413725,0.661963,0.664706,0.535294,0.652941,0.66253,0.531373,0.664706,0.696078
0.64902,0.660784,0.552806,0.688235,0.65064,0.711765,0.437255,0.640628,0.641176,0.523529,0.629412,0.635372,0.5,0.637255,0.672549
0.629412,0.641176,0.525276,0.668627,0.631188,0.723529,0.437255,0.618007,0.617647,0.527451,0.605882,0.611357,0.472549,0.613725,0.652941
0.609804,0.609804,0.504112,0.652941,0.610192,0.703922,0.401961,0.59866,0.601961,0.515686,0.582353,0.591441,0.445098,0.594118,0.637255
0.590196,0.598039,0.480677,0.633333,0.595537,0.680392,0.398039,0.577713,0.578431,0.492157,0.558824,0.567923,0.421569,0.570588,0.617647
0.570588,0.57451,0.458525,0.609804,0.576322,0.668627,0.413725,0.560453,0.562745,0.488235,0.539216,0.548769,0.398039,0.55098,0.601961
0.554902,0.554902,0.437579,0.601961,0.557833,0.652941,0.409804,0.54122,0.543137,0.476471,0.519608,0.524883,0.37451,0.527451,0.582353
