Valoare pixel,Clasa pixel,Average threshold,Midrange threshold,White threshold,Bernsen threshold,Niblack threshold,Sauvola threshold,Wolf threshold,Phansalkar threshold,Nick threshold,Gaussian threshold
0.278431,1,0.700073,0.282568,0.350036,0.282568,0.665266,0.471397,0.350036,0.587248,0.555814,0.707004
0.831373,0,0.826456,0.028881,0.413228,0.5,0.824366,0.42183,0.413228,0.624585,0.661192,0.828061
0.937255,0,0.84536,0.287105,0.42268,0.287105,0.810143,0.570953,0.42268,0.708808,0.672713,0.87026
0.396078,1,0.868537,0.279431,0.434268,0.279431,0.84471,0.537338,0.434268,0.703433,0.693228,0.838758
0.803922,0,0.743683,0.306382,0.371842,0.306382,0.713342,0.484224,0.371842,0.61505,0.591923,0.786074
0.894118,0,0.840422,0.260684,0.420211,0.260684,0.813993,0.530838,0.420211,0.686224,0.670318,0.870269
0.941176,0,0.841879,0.292603,0.42094,0.292603,0.805477,0.573573,0.42094,0.708397,0.66968,0.814011
0.862745,0,0.749472,0.291972,0.374736,0.291972,0.709421,0.524235,0.374736,0.63798,0.594347,0.811172
0.894118,0,0.873221,0.030334,0.43661,0.030334,0.869662,0.452087,0.43661,0.662966,0.698843,0.871918
0.941176,0,0.906526,0.285513,0.453263,0.285513,0.876633,0.588226,0.453263,0.74785,0.722879,0.926948
0.921569,0,0.901657,0.269965,0.450828,0.269965,0.877352,0.559972,0.450828,0.731247,0.719754,0.92779
0.835294,0,0.827358,0.021,0.413679,0.5,0.825177,0.422666,0.413679,0.625452,0.661906,0.827334
0.792157,0,0.746166,0.309004,0.373083,0.309004,0.709176,0.510547,0.373083,0.629483,0.592444,0.785288
0.807843,0,0.792527,0.265083,0.396263,0.265083,0.77632,0.460235,0.396263,0.627079,0.633223,0.802775
0.976471,0,0.964462,0.038616,0.482231,0.038616,0.961448,0.496708,0.482231,0.730738,0.771583,0.966437
0.996078,0,0.973135,0.057724,0.486567,0.057724,0.965239,0.524838,0.486567,0.749177,0.778427,0.988923
0.784314,0,0.767169,0.01481,0.383585,0.5,0.765104,0.391475,0.383585,0.580052,0.613895,0.76877
0.898039,0,0.782969,0.288604,0.391485,0.288604,0.74362,0.544929,0.391485,0.664873,0.621548,0.840842
0.796078,0,0.799096,0.018577,0.399548,0.5,0.796743,0.408913,0.399548,0.604564,0.639333,0.798384
0.807843,0,0.813227,0.016694,0.406613,0.5,0.810979,0.415716,0.406613,0.614967,0.650696,0.812772
0.819608,0,0.683518,0.262845,0.341759,0.262845,0.640381,0.488607,0.341759,0.58782,0.540318,0.711614
0.882353,0,0.867519,0.307943,0.433759,0.307943,0.833657,0.580066,0.433759,0.724375,0.690784,0.85383
0.984314,0,0.968893,0.036132,0.484446,0.036132,0.965977,0.498519,0.484446,0.733854,0.775122,0.965346
0.917647,0,0.880318,0.304398,0.440159,0.304398,0.863199,0.515215,0.440159,0.698178,0.703457,0.898595
0.752941,0,0.698969,0.317493,0.349484,0.317493,0.659887,0.485534,0.349484,0.593806,0.553834,0.727048
0.870588,0,0.766635,0.273564,0.383317,0.273564,0.728523,0.528838,0.383317,0.64874,0.608673,0.81626
0.803922,0,0.800364,0.301361,0.400182,0.301361,0.771279,0.51612,0.400182,0.659004,0.637728,0.828822
0.780392,0,0.787968,0.273502,0.393984,0.273502,0.770595,0.462162,0.393984,0.625795,0.629439,0.791543
0.968627,0,0.963479,0.261869,0.48174,0.261869,0.954085,0.526817,0.48174,0.745363,0.770598,0.964837
0.992157,0,0.887911,0.281907,0.443956,0.281907,0.862336,0.557053,0.443956,0.722951,0.708601,0.913367
0.815686,0,0.832674,0.032441,0.416337,0.032441,0.829269,0.430457,0.416337,0.631996,0.666203,0.831049
0.847059,0,0.830794,0.26243,0.415397,0.26243,0.815674,0.477956,0.415397,0.654907,0.663993,0.838817
0.898039,0,0.90006,0.036386,0.45003,0.036386,0.896586,0.4656,0.45003,0.683083,0.720264,0.904201
0.917647,0,0.913016,0.085236,0.456508,0.085236,0.908014,0.479255,0.456508,0.696378,0.730399,0.909309
0.411765,1,0.822501,0.260677,0.411251,0.260677,0.783823,0.569695,0.411251,0.696849,0.653871,0.740089
0.945098,0,0.943194,0.050373,0.471597,0.050373,0.938386,0.494181,0.471597,0.718883,0.754533,0.942532
0.980392,0,0.960926,0.035202,0.480463,0.035202,0.957845,0.495206,0.480463,0.728224,0.768763,0.957625
0.898039,0,0.830334,0.311811,0.415167,0.311811,0.794047,0.565231,0.415167,0.698488,0.660371,0.838872
0.831373,0,0.882071,0.047636,0.441035,0.047636,0.877142,0.462688,0.441035,0.672682,0.705832,0.865049
0.921569,0,0.87133,0.296917,0.435665,0.296917,0.839572,0.573482,0.435665,0.722963,0.694227,0.8663
0.984314,0,0.963341,0.042914,0.481671,0.042914,0.960078,0.497327,0.481671,0.730491,0.770683,0.963328
0.85098,0,0.863888,0.065652,0.431944,0.065652,0.858306,0.455963,0.431944,0.660279,0.69106,0.863479
0.976471,0,0.964526,0.033464,0.482263,0.033464,0.961326,0.497637,0.482263,0.731237,0.771652,0.968702
0.952941,0,0.95154,0.039123,0.47577,0.039123,0.947869,0.493165,0.47577,0.722527,0.76146,0.948032
0.835294,0,0.835869,0.018101,0.417935,0.5,0.834028,0.4256,0.417935,0.631142,0.669057,0.836924
0.901961,0,0.854137,0.324537,0.427069,0.324537,0.825901,0.547186,0.427069,0.701231,0.681183,0.883792
0.854902,0,0.762618,0.299846,0.381309,0.299846,0.726476,0.518583,0.381309,0.641613,0.605908,0.782556
0.823529,0,0.835018,0.01614,0.417509,0.5,0.833218,0.424998,0.417509,0.630418,0.66805,0.83363
0.909804,0,0.906508,0.05055,0.453254,0.05055,0.902865,0.469699,0.453254,0.688345,0.725202,0.908165
0.964706,0,0.958922,0.033164,0.479461,0.033164,0.955629,0.49519,0.479461,0.727218,0.767153,0.956097
0.929412,0,0.796768,0.328082,0.398384,0.328082,0.761319,0.539055,0.398384,0.668739,0.633561,0.722511
0.94902,0,0.95941,0.032972,0.479705,0.032972,0.956119,0.495434,0.479705,0.727584,0.767557,0.958611
0.780392,0,0.791879,0.029473,0.39594,0.029473,0.789562,0.405079,0.39594,0.599073,0.633544,0.791074
0.768627,0,0.792029,0.02792,0.396015,0.5,0.789256,0.406955,0.396015,0.600089,0.633638,0.793483
0.372549,1,0.770974,0.277339,0.385487,0.277339,0.732417,0.533539,0.385487,0.653238,0.612093,0.708436
0.745098,0,0.680421,0.294271,0.34021,0.294271,0.643632,0.464881,0.34021,0.574404,0.539487,0.694221
0.878431,0,0.790133,0.347882,0.395067,0.347882,0.750637,0.550493,0.395067,0.671203,0.627316,0.800733
0.941176,0,0.94992,0.095148,0.47496,0.095148,0.946208,0.492519,0.47496,0.721396,0.759923,0.951944
0.87451,0,0.897456,0.027489,0.448728,0.5,0.894319,0.462748,0.448728,0.680357,0.718248,0.89878
0.945098,0,0.943603,0.051957,0.471801,0.051957,0.939599,0.490618,0.471801,0.717298,0.754873,0.939042
0.968627,0,0.958599,0.036263,0.479299,0.036263,0.955411,0.49452,0.479299,0.726721,0.766893,0.957532
0.968627,0,0.959121,0.031234,0.479561,0.031234,0.955858,0.49515,0.479561,0.727298,0.767487,0.958222
0.921569,0,0.955824,0.036486,0.477912,0.036486,0.952372,0.494346,0.477912,0.725252,0.764668,0.95421
0.854902,0,0.8529,0.009719,0.42645,0.5,0.851359,0.432998,0.42645,0.643299,0.68245,0.854889
0.835294,0,0.842814,0.041999,0.421407,0.041999,0.839319,0.436077,0.421407,0.639843,0.674284,0.841114
0.796078,0,0.7798,0.026451,0.3899,0.5,0.776698,0.401948,0.3899,0.591538,0.623873,0.778321
0.811765,0,0.795228,0.06599,0.397614,0.06599,0.792417,0.408746,0.397614,0.602568,0.636184,0.797621
0.937255,0,0.932399,0.034364,0.466199,0.034364,0.929182,0.481137,0.466199,0.706963,0.745967,0.933231
0.776471,0,0.683724,0.267859,0.341862,0.267859,0.64158,0.485374,0.341862,0.586298,0.540756,0.652559
0.811765,0,0.803302,0.266128,0.401651,0.266128,0.795738,0.431916,0.401651,0.61819,0.642489,0.807938
0.396078,1,0.832471,0.316955,0.416235,0.316955,0.798606,0.556641,0.416235,0.695235,0.662593,0.772655
0.85098,0,0.783412,0.272395,0.391706,0.272395,0.752704,0.51152,0.391706,0.648322,0.623962,0.80791
0.85098,0,0.848638,0.027005,0.424319,0.5,0.845872,0.436008,0.424319,0.642696,0.679048,0.847734
0.772549,0,0.687302,0.2589,0.343651,0.2589,0.649306,0.473715,0.343651,0.582187,0.544778,0.727451
0.968627,0,0.955022,0.035686,0.477511,0.035686,0.951615,0.493713,0.477511,0.724535,0.76405,0.955355
0.788235,0,0.699209,0.301945,0.349605,0.301945,0.665145,0.468227,0.349605,0.585236,0.555303,0.671284
0.827451,0,0.854348,0.027113,0.427174,0.5,0.851844,0.43783,0.427174,0.646443,0.683577,0.851352
0.831373,0,0.771602,0.263952,0.385801,0.263952,0.740551,0.505127,0.385801,0.639286,0.614309,0.785625
0.866667,0,0.845697,0.277616,0.422849,0.277616,0.820436,0.529248,0.422849,0.688041,0.674781,0.872155
0.823529,0,0.719203,0.2991,0.359602,0.2991,0.684725,0.483102,0.359602,0.602477,0.571306,0.70158
0.92549,0,0.944012,0.028274,0.472006,0.5,0.940492,0.488557,0.472006,0.716467,0.755504,0.944115
0.941176,0,0.970167,0.027205,0.485084,0.5,0.967351,0.498691,0.485084,0.734575,0.776171,0.968815
0.862745,0,0.857348,0.029066,0.428674,0.5,0.85406,0.442715,0.428674,0.650383,0.686009,0.857574
0.941176,0,0.927733,0.272257,0.463867,0.272257,0.90601,0.564237,0.463867,0.746355,0.740942,0.94161
0.952941,0,0.968161,0.03248,0.48408,0.03248,0.965154,0.498577,0.48408,0.733518,0.774558,0.966657
0.890196,0,0.888702,0.269196,0.444351,0.269196,0.866772,0.541419,0.444351,0.715496,0.709814,0.909123
0.847059,0,0.854913,0.033003,0.427456,0.033003,0.851952,0.440061,0.427456,0.647843,0.683937,0.850802
0.819608,0,0.703918,0.264006,0.351959,0.264006,0.66487,0.488857,0.351959,0.597891,0.557928,0.701014
0.796078,0,0.706854,0.290296,0.353427,0.290296,0.670695,0.480723,0.353427,0.595242,0.560953,0.753361
0.94902,0,0.840317,0.288435,0.420158,0.288435,0.800242,0.587876,0.420158,0.714802,0.667561,0.873399
0.960784,0,0.90975,0.266336,0.454875,0.266336,0.888255,0.552268,0.454875,0.731404,0.726785,0.93674
0.87451,0,0.844074,0.26629,0.422037,0.26629,0.818146,0.531035,0.422037,0.688132,0.673309,0.876801
0.780392,0,0.789678,0.012141,0.394839,0.5,0.787969,0.401561,0.394839,0.59622,0.63186,0.789121
0.835294,0,0.828897,0.025529,0.414448,0.5,0.826183,0.425649,0.414448,0.627711,0.663194,0.824442
0.980392,0,0.963742,0.038201,0.481871,0.038201,0.96066,0.496666,0.481871,0.730359,0.771027,0.964975
0.823529,0,0.79673,0.270611,0.398365,0.270611,0.76685,0.516931,0.398365,0.657615,0.634824,0.82063
0.905882,0,0.845396,0.285967,0.422698,0.285967,0.816679,0.543611,0.422698,0.695101,0.673919,0.773569
0.996078,0,0.96692,0.045975,0.48346,0.045975,0.963852,0.498233,0.48346,0.732728,0.773539,0.966916
0.913725,0,0.818827,0.28273,0.409413,0.28273,0.780255,0.566716,0.409413,0.693535,0.650633,0.787637
0.894118,0,0.777173,0.26526,0.388587,0.26526,0.736758,0.545021,0.388587,0.662059,0.616741,0.775686
0.870588,0,0.877767,0.270388,0.438883,0.270388,0.866672,0.487388,0.438883,0.682943,0.701927,0.879759
0.819608,0,0.811629,0.055087,0.405815,0.055087,0.806329,0.427238,0.405815,0.61996,0.649498,0.820697
0.34902,1,0.76408,0.307982,0.38204,0.307982,0.730432,0.510087,0.38204,0.638069,0.607635,0.727232
0.890196,0,0.815044,0.265613,0.407522,0.265613,0.782717,0.538751,0.407522,0.677625,0.648894,0.746461
0.913725,0,0.876985,0.258308,0.438492,0.258308,0.857199,0.524911,0.438492,0.70139,0.700863,0.836832
0.913725,0,0.831129,0.281507,0.415565,0.281507,0.79559,0.562675,0.415565,0.697599,0.661206,0.835385
0.901961,0,0.930259,0.043076,0.46513,0.043076,0.92676,0.481343,0.46513,0.706003,0.744432,0.929771
0.823529,0,0.756707,0.267559,0.378354,0.267559,0.725596,0.495604,0.378354,0.627168,0.602341,0.794758
0.933333,0,0.826945,0.291849,0.413473,0.291849,0.787549,0.575729,0.413473,0.702079,0.657039,0.865245
0.756863,0,0.71581,0.254963,0.357905,0.254963,0.684903,0.468089,0.357905,0.59328,0.569381,0.690367
0.941176,0,0.860689,0.296094,0.430344,0.296094,0.825065,0.58305,0.430344,0.722484,0.684926,0.893716
0.968627,0,0.926827,0.280338,0.463414,0.280338,0.901942,0.578286,0.463414,0.752957,0.739822,0.956702
0.956863,0,0.957584,0.030742,0.478792,0.030742,0.954223,0.494822,0.478792,0.726367,0.766191,0.953304
0.407843,1,0.740456,0.278777,0.370228,0.278777,0.694143,0.541025,0.370228,0.641976,0.585452,0.740626
0.952941,0,0.939606,0.042307,0.469803,0.042307,0.936193,0.485776,0.469803,0.712878,0.7517,0.939195
0.796078,0,0.667009,0.313549,0.333505,0.313549,0.62687,0.466849,0.333505,0.568883,0.527728,0.719741
0.862745,0,0.857336,0.070996,0.428668,0.070996,0.850037,0.459837,0.428668,0.658972,0.685815,0.858356
0.952941,0,0.956282,0.034917,0.478141,0.034917,0.952758,0.494923,0.478141,0.72577,0.76504,0.960429
0.905882,0,0.802122,0.287136,0.401061,0.287136,0.765088,0.549011,0.401061,0.676383,0.637504,0.82175
0.796078,0,0.67258,0.259777,0.33629,0.259777,0.629336,0.481149,0.33629,0.578762,0.531429,0.623536
0.933333,0,0.852,0.26985,0.426,0.26985,0.824288,0.543592,0.426,0.698366,0.679411,0.845503
0.886275,0,0.784812,0.264883,0.392406,0.264883,0.74529,0.546885,0.392406,0.666764,0.623123,0.757102
0.756863,0,0.65604,0.272203,0.32802,0.272203,0.614194,0.464751,0.32802,0.562521,0.518386,0.680517
0.92549,0,0.939969,0.050004,0.469984,0.050004,0.935984,0.48864,0.469984,0.714496,0.751966,0.937302
0.898039,0,0.884962,0.031611,0.442481,0.031611,0.88219,0.454701,0.442481,0.670109,0.708116,0.888418
0.976471,0,0.886403,0.272818,0.443201,0.272818,0.850062,0.603633,0.443201,0.745583,0.705507,0.902327
0.823529,0,0.814872,0.030673,0.407436,0.030673,0.812822,0.415758,0.407436,0.615803,0.651904,0.815423
0.858824,0,0.8874,0.043668,0.4437,0.043668,0.883745,0.459855,0.4437,0.673907,0.709914,0.887885
0.807843,0,0.803755,0.050058,0.401878,0.050058,0.79988,0.41739,0.401878,0.611122,0.642977,0.798958
0.964706,0,0.964975,0.033587,0.482488,0.033587,0.961798,0.497756,0.482488,0.73152,0.772006,0.959912
0.886275,0,0.809707,0.309912,0.404854,0.309912,0.777136,0.536206,0.404854,0.673707,0.644566,0.825806
0.819608,0,0.781685,0.26842,0.390842,0.26842,0.755401,0.493169,0.390842,0.638258,0.623179,0.766237
0.92549,0,0.826882,0.266082,0.413441,0.266082,0.791526,0.559048,0.413441,0.693675,0.657843,0.824415
0.776471,0,0.888446,0.109281,0.444223,0.109281,0.882168,0.472002,0.444223,0.680525,0.710711,0.87336
0.870588,0,0.827617,0.273133,0.413808,0.273133,0.798405,0.534217,0.413808,0.681574,0.659567,0.787698
0.964706,0,0.950685,0.046797,0.475343,0.046797,0.946967,0.492949,0.475343,0.721993,0.760559,0.95497
0.960784,0,0.951762,0.041515,0.475881,0.041515,0.948274,0.492414,0.475881,0.72226,0.761405,0.954587
0.905882,0,0.910719,0.069012,0.455359,0.069012,0.907072,0.471901,0.455359,0.691544,0.728563,0.911386
0.952941,0,0.938946,0.02629,0.469473,0.5,0.935397,0.486066,0.469473,0.712695,0.751541,0.934319
0.815686,0,0.838912,0.281522,0.419456,0.281522,0.820055,0.498243,0.419456,0.669113,0.670231,0.848832
0.929412,0,0.962797,0.050857,0.481399,0.050857,0.959382,0.497778,0.481399,0.730447,0.770251,0.959794
0.843137,0,0.797711,0.289812,0.398856,0.289812,0.761773,0.541636,0.398856,0.670501,0.63419,0.827038
0.913725,0,0.902096,0.037286,0.451048,0.037286,0.898422,0.467555,0.451048,0.685076,0.721952,0.906361
0.980392,0,0.966248,0.030888,0.483124,0.030888,0.963381,0.496922,0.483124,0.731735,0.773245,0.965718
0.905882,0,0.808026,0.291626,0.404013,0.291626,0.770156,0.556415,0.404013,0.68302,0.642095,0.793384
0.827451,0,0.825958,0.017962,0.412979,0.5,0.823947,0.421252,0.412979,0.624048,0.660886,0.82603
0.843137,0,0.84887,0.047705,0.424435,0.047705,0.844972,0.440918,0.424435,0.645276,0.679074,0.840401
0.909804,0,0.826881,0.324152,0.41344,0.324152,0.786611,0.579283,0.41344,0.703831,0.656731,0.774165
0.882353,0,0.840738,0.269166,0.420369,0.269166,0.817191,0.518966,0.420369,0.68042,0.671036,0.869857
0.870588,0,0.808539,0.306221,0.40427,0.306221,0.776555,0.533065,0.40427,0.671553,0.643734,0.819916
0.352941,1,0.794775,0.282776,0.397387,0.282776,0.758328,0.541656,0.397387,0.66906,0.63191,0.775861
0.984314,0,0.93325,0.261869,0.466625,0.261869,0.90628,0.591985,0.466625,0.763029,0.744729,0.956532
0.968627,0,0.961361,0.035448,0.480681,0.035448,0.958308,0.495299,0.480681,0.728487,0.769112,0.962747
0.878431,0,0.798582,0.327597,0.399291,0.327597,0.756201,0.567855,0.399291,0.684093,0.63343,0.753845
0.933333,0,0.936915,0.037055,0.468457,0.037055,0.933559,0.484114,0.468457,0.710705,0.749563,0.935562
0.882353,0,0.791422,0.281715,0.395711,0.281715,0.753322,0.545887,0.395711,0.669528,0.628663,0.741026
0.831373,0,0.767031,0.27544,0.383515,0.27544,0.740396,0.485262,0.383515,0.627062,0.611539,0.805471
0.870588,0,0.834012,0.2588,0.417006,0.2588,0.817709,0.484722,0.417006,0.659898,0.666572,0.852231
0.94902,0,0.953571,0.033441,0.476786,0.033441,0.950137,0.493097,0.476786,0.723504,0.76309,0.952115
0.87451,0,0.824989,0.267459,0.412494,0.267459,0.796419,0.529882,0.412494,0.678097,0.657633,0.856549
0.92549,0,0.846049,0.269573,0.423024,0.269573,0.817259,0.544336,0.423024,0.695789,0.674445,0.838573
0.380392,1,0.801201,0.291596,0.4006,0.291596,0.760427,0.563302,0.4006,0.683102,0.636001,0.733137
0.964706,0,0.955999,0.038008,0.477999,0.038008,0.952784,0.493308,0.477999,0.724818,0.764809,0.955354
0.886275,0,0.947955,0.061192,0.473978,0.061192,0.941509,0.504412,0.473978,0.726388,0.758517,0.925859
0.854902,0,0.855944,0.034963,0.427972,0.034963,0.852687,0.441856,0.427972,0.649255,0.684753,0.853607
0.870588,0,0.792306,0.272787,0.396153,0.272787,0.760382,0.522125,0.396153,0.658037,0.630718,0.829461
0.890196,0,0.910335,0.062784,0.455167,0.062784,0.904841,0.480075,0.455167,0.695456,0.728226,0.903554
0.882353,0,0.785576,0.270811,0.392788,0.270811,0.754366,0.514896,0.392788,0.651084,0.62542,0.735147
0.839216,0,0.83883,0.285982,0.419415,0.285982,0.8272,0.468004,0.419415,0.653894,0.670703,0.833393
0.807843,0,0.828371,0.014502,0.414185,0.5,0.826619,0.421413,0.414185,0.625325,0.662801,0.826989
0.768627,0,0.743436,0.260938,0.371718,0.260938,0.71409,0.480378,0.371718,0.612998,0.592083,0.782763
0.815686,0,0.791987,0.268566,0.395994,0.268566,0.773409,0.469276,0.395994,0.631351,0.63263,0.814591
0.996078,0,0.971344,0.031173,0.485672,0.031173,0.968477,0.499543,0.485672,0.735588,0.777187,0.97045
0.92549,0,0.87301,0.280177,0.436505,0.280177,0.840387,0.578347,0.436505,0.726239,0.695425,0.86795
0.956863,0,0.930531,0.032649,0.465265,0.032649,0.927322,0.480136,0.465265,0.705532,0.744525,0.93198
0.905882,0,0.900072,0.302937,0.450036,0.302937,0.88529,0.516298,0.450036,0.708537,0.719477,0.909674
0.952941,0,0.972755,0.029581,0.486378,0.029581,0.970191,0.4988,0.486378,0.735918,0.778219,0.970639
0.898039,0,0.881495,0.308881,0.440747,0.308881,0.858345,0.542381,0.440747,0.712399,0.703787,0.896711
0.823529,0,0.760831,0.262522,0.380415,0.262522,0.726586,0.510179,0.380415,0.636514,0.604908,0.789613
0.8,0,0.748037,0.293956,0.374019,0.293956,0.711135,0.511502,0.374019,0.630883,0.593989,0.794318
0.811765,0,0.782538,0.292634,0.391269,0.292634,0.760634,0.476639,0.391269,0.630381,0.624527,0.803595
0.823529,0,0.721962,0.276917,0.360981,0.276917,0.682644,0.502355,0.360981,0.613493,0.572332,0.764352
0.784314,0,0.715986,0.289896,0.357993,0.289896,0.675924,0.500853,0.357993,0.609813,0.567362,0.634763
0.87451,0,0.849378,0.288112,0.424689,0.288112,0.81828,0.556241,0.424689,0.703415,0.676756,0.848352
0.552941,0,0.616277,0.429996,0.308138,0.429996,0.576524,0.430155,0.308138,0.526051,0.486823,0.614648
0.764706,0,0.696623,0.274525,0.348311,0.274525,0.657898,0.482668,0.348311,0.591223,0.552035,0.710348
0.905882,0,0.899271,0.27501,0.449636,0.27501,0.881654,0.528539,0.449636,0.714283,0.718679,0.911867
0.858824,0,0.898577,0.072218,0.449289,0.072218,0.887211,0.500156,0.449289,0.699691,0.718626,0.882129
0.839216,0,0.858886,0.049104,0.429443,0.049104,0.854877,0.44659,0.429443,0.653091,0.687085,0.862452
0.835294,0,0.785362,0.262768,0.392681,0.262768,0.758276,0.498624,0.392681,0.642811,0.626095,0.781696
0.92549,0,0.94598,0.051534,0.47299,0.051534,0.938929,0.506212,0.47299,0.726309,0.756704,0.936874
0.913725,0,0.878307,0.291657,0.439154,0.291657,0.858301,0.526669,0.439154,0.702929,0.701535,0.904385
0.984314,0,0.967576,0.02812,0.483788,0.5,0.964768,0.497319,0.483788,0.732595,0.774111,0.967572
0.882353,0,0.841927,0.274133,0.420964,0.274133,0.814636,0.535403,0.420964,0.689261,0.671421,0.861251
0.917647,0,0.896976,0.047666,0.448488,0.047666,0.893065,0.465957,0.448488,0.681729,0.717559,0.899338
0.34902,1,0.756863,0.296763,0.378431,0.296763,0.71338,0.54234,0.378431,0.650704,0.599506,0.730621
0.784314,0,0.797178,0.014187,0.398589,0.5,0.795151,0.406637,0.398589,0.602473,0.638005,0.798377
0.345098,1,0.789943,0.268981,0.394971,0.268981,0.760716,0.509959,0.394971,0.650762,0.629294,0.729181
0.788235,0,0.649035,0.259639,0.324518,0.259639,0.605707,0.464576,0.324518,0.559051,0.512286,0.636609
0.92549,0,0.904987,0.283099,0.452493,0.283099,0.880056,0.564862,0.452493,0.735357,0.722308,0.935191
0.811765,0,0.808281,0.038877,0.404141,0.038877,0.805018,0.417276,0.404141,0.613304,0.646651,0.810675
0.784314,0,0.804399,0.030573,0.402199,0.030573,0.801245,0.414831,0.402199,0.610156,0.643541,0.801616
0.952941,0,0.96696,0.049704,0.48348,0.049704,0.963776,0.498817,0.48348,0.733041,0.773631,0.968744
0.945098,0,0.817403,0.281499,0.408701,0.281499,0.778807,0.565824,0.408701,0.692382,0.649608,0.868511
0.831373,0,0.805532,0.062499,0.402766,0.062499,0.801142,0.420378,0.402766,0.613501,0.644431,0.816147
0.847059,0,0.870497,0.042061,0.435248,0.042061,0.866225,0.453767,0.435248,0.662457,0.696464,0.866344
0.870588,0,0.87173,0.2594,0.435865,0.2594,0.851557,0.523449,0.435865,0.698047,0.69636,0.886375
0.34902,1,0.808272,0.280492,0.404136,0.280492,0.775177,0.537363,0.404136,0.673578,0.643291,0.780411
0.894118,0,0.826284,0.309127,0.413142,0.309127,0.78764,0.572172,0.413142,0.699966,0.656588,0.845878
0.796078,0,0.796133,0.010065,0.398066,0.5,0.79436,0.405097,0.398066,0.601184,0.637117,0.7949
0.819608,0,0.72565,0.284506,0.362825,0.284506,0.688266,0.497933,0.362825,0.61308,0.575805,0.78194
0.835294,0,0.837815,0.012434,0.418907,0.5,0.836049,0.426274,0.418907,0.632444,0.670281,0.838156
0.984314,0,0.959326,0.032587,0.479663,0.032587,0.956267,0.49428,0.479663,0.726962,0.767507,0.959502
0.839216,0,0.856599,0.027935,0.4283,0.5,0.85346,0.441693,0.4283,0.649499,0.685353,0.859876
1,0,0.973708,0.047505,0.486854,0.047505,0.966378,0.522401,0.486854,0.748239,0.778853,0.989449
0.898039,0,0.852072,0.302253,0.426036,0.302253,0.818081,0.570286,0.426036,0.711801,0.678333,0.870944
0.968627,0,0.917221,0.26659,0.45861,0.26659,0.889431,0.58556,0.45861,0.75183,0.731721,0.905557
